first_generation,underrepresented,avg_sleep_hours,daytime_sleep_minutes,sleep_midpoint_minutes,bedtime_variability,nights_tracked_fraction,prior_gpa,term_gpa,gpa_change,term_load_z,under_6h_sleep,gpa_category,sleep_bracket_encoded,gpa_category_encoded,gender_Male,university_University of Notre Dame,university_University of Washington
0.0,0.0,0.16209710888599152,0.24712770820109206,0.6699313581136774,-0.43112353371273715,0.1647651999239503,0.09424377722058955,3.57,0.16281238898089603,0.7148699325236423,0,Alto,4,1,1,0,0
0.0,0.0,0.31584376064755376,0.40885442892653856,0.1541681474733088,-0.006839467172179196,0.5500856138662955,-1.2536575567357595,3.53,1.3493435582704998,-1.0595268869916177,0,Baixo,4,0,1,0,0
0.0,0.0,0.3394970916877946,-0.9921710233542681,0.4091192800057635,-0.6015555216970142,0.1647651999239503,0.8200368031970847,4.0,0.5336033793838972,-0.46847431512794513,0,Alto,4,1,0,0,0
0.0,0.0,0.9426570332139236,1.096203531931666,0.42230640755054616,0.05914374292577233,0.14242778462294475,-0.7456024385522122,3.9,1.779461107137981,-2.2515448621129024,0,Alto,5,1,1,0,1
1.0,0.0,3.745576761482406,1.021765851985644,-0.24437615165788515,0.2599269193164857,-3.649348462722745,-0.4215876948127052,3.833,1.3048486394221395,2.0667323138722096,0,Alto,6,1,0,0,1
0.0,0.0,0.9899636952944044,-0.3210653639890127,-0.36159506316705986,-0.3977429035757195,0.3434645223319947,0.7344969108498551,3.5,-0.6207925707374463,-0.09178672215822518,0,Baixo,5,0,0,0,1
1.0,0.0,0.1857504399262324,0.21857450028580216,-0.5579367399449281,-0.34722856882834496,0.3434645223319947,-0.14682319212160358,3.477,0.16281238898089603,-0.6320360331279552,0,Baixo,4,0,0,0,1
0.0,0.0,1.1673636780962076,0.9464949926770523,-0.4714877927069112,0.4997386178334078,0.14242778462294475,0.30161321321387424,3.128,-1.1275402576215479,2.0667323138722096,0,Baixo,6,0,0,0,1
0.0,0.0,-0.7012494740827812,0.5828797211985501,-1.56894985171156,-0.25493684226877616,-0.6561348123880031,1.1388673110367602,4.0,0.22955476725343624,0.4472234848872623,0,Alto,3,1,1,0,1
0.0,0.0,-0.523849491280979,-0.44512092297689815,-0.09931774866528174,-0.44126753922029305,-0.05860895308610522,0.18496790546765188,3.569,0.07382255128417578,-0.6320360331279552,0,Alto,3,1,1,0,1
0.0,0.0,0.1502704433658716,1.7918493544008336,0.13365483795920355,1.3459755113739056,0.14242778462294475,0.2834683875644615,3.533,-0.10910100398130478,0.4472234848872623,0,Baixo,4,0,1,0,1
0.0,0.0,2.3855102266685866,-0.19504204387906163,-0.7923745629632776,-0.5806050599724445,0.7399536439248426,0.12794131056949803,3.9,0.9464173486992384,0.4472234848872623,0,Alto,6,1,0,0,1
0.0,0.0,1.9006169403436588,-0.12782253110832822,-2.004125060689371,-0.5286668176366647,0.7399536439248426,0.6800624339016181,3.9,0.41989414232697686,0.4472234848872623,0,Alto,6,1,0,0,1
1.0,0.0,0.268537098567073,-0.3731025653278809,-0.6956689609682081,-0.4584248529927826,-1.851186530991799,-0.5641541820580886,3.1,-0.37112663719942557,0.4472234848872623,0,Baixo,4,0,0,0,1
0.0,0.0,-2.4279426400203277,2.438430787548385,-1.1923840984883356,-0.4094776781141523,0.7399536439248426,-1.556935356875938,2.75,-0.28955261931076537,-0.09178672215822518,1,Baixo,1,0,0,0,1
0.0,0.0,1.9124436058637788,0.7343770343367665,-1.3447686834502632,-0.37007364119041014,0.3434645223319947,-0.8596556283485187,3.1,-0.0893254844931447,0.4472234848872623,0,Baixo,6,0,0,0,1
0.0,0.0,0.9308303676938037,0.05891863790269723,-1.2055712260331184,-0.5189579226003602,0.7399536439248426,-1.4739875824786244,2.933,0.0837103110282558,0.4472234848872623,0,Baixo,5,0,0,0,1
